Ticker,Date,Variação_%,Tipo_Gap,Dia_Semana,Close,Volume
WEGE3,2020-10-19,-0.66,Sem Gap,Segunda,98.05,661713
WEGE3,2020-10-20,-1.23,Baixa,Terça,96.84,167127
WEGE3,2020-10-21,4.01,Alta,Quarta,100.72,524568
WEGE3,2020-10-22,-0.25,Sem Gap,Quinta,100.47,593609
WEGE3,2020-10-23,1.5,Alta,Sexta,101.98,234907
WEGE3,2020-10-24,-0.33,Sem Gap,Segunda,101.64,353387
WEGE3,2020-10-25,-1.53,Baixa,Segunda,100.08,864734
WEGE3,2020-10-26,-2.78,Baixa,Segunda,97.3,311337
WEGE3,2020-10-27,1.82,Alta,Terça,99.07,302322
WEGE3,2020-10-28,-1.86,Baixa,Quarta,97.23,621377
WEGE3,2020-10-29,-0.4,Sem Gap,Quinta,96.84,956763
WEGE3,2020-10-30,-1.02,Baixa,Sexta,95.86,813779
WEGE3,2020-10-31,0.83,Sem Gap,Segunda,96.65,984243
WEGE3,2020-11-01,4.71,Alta,Segunda,101.21,208274
WEGE3,2020-11-02,1.17,Alta,Segunda,102.39,502858
WEGE3,2020-11-03,-2.33,Baixa,Terça,100.0,682807
WEGE3,2020-11-04,-0.21,Sem Gap,Quarta,99.79,808703
WEGE3,2020-11-05,2.77,Alta,Quinta,102.56,785517
WEGE3,2020-11-06,-6.15,Baixa,Sexta,96.25,807323
WEGE3,2020-11-07,2.44,Alta,Segunda,98.59,688655
WEGE3,2020-11-08,1.12,Alta,Segunda,99.69,547459
WEGE3,2020-11-09,0.6,Sem Gap,Segunda,100.3,422709
WEGE3,2020-11-10,-1.13,Baixa,Terça,99.16,275023
WEGE3,2020-11-11,0.71,Sem Gap,Quarta,99.87,924059
WEGE3,2020-11-12,-0.96,Sem Gap,Quinta,98.91,162577
WEGE3,2020-11-13,-2.85,Baixa,Sexta,96.09,420083
WEGE3,2020-11-14,1.4,Alta,Segunda,97.43,330240
WEGE3,2020-11-15,-1.57,Baixa,Segunda,95.9,937815
WEGE3,2020-11-16,-2.66,Baixa,Segunda,93.35,855663
WEGE3,2020-11-17,2.85,Alta,Terça,96.01,505750
WEGE3,2020-11-18,2.46,Alta,Quarta,98.38,587886
WEGE3,2020-11-19,1.03,Alta,Quinta,99.39,236564
WEGE3,2020-11-20,-3.44,Baixa,Sexta,95.97,869727
WEGE3,2020-11-21,-0.51,Sem Gap,Segunda,95.48,273576
WEGE3,2020-11-22,-0.63,Sem Gap,Segunda,94.88,907445
WEGE3,2020-11-23,4.21,Alta,Segunda,98.87,267500
WEGE3,2020-11-24,3.02,Alta,Terça,101.86,311531
WEGE3,2020-11-25,2.42,Alta,Quarta,104.33,733175
WEGE3,2020-11-26,-2.85,Baixa,Quinta,101.35,625464
WEGE3,2020-11-27,1.94,Alta,Sexta,103.32,694687
WEGE3,2020-11-28,-1.43,Baixa,Segunda,101.84,265670
WEGE3,2020-11-29,-1.0,Sem Gap,Segunda,100.82,942789
WEGE3,2020-11-30,-1.76,Baixa,Segunda,99.05,209466
WEGE3,2020-12-01,2.62,Alta,Terça,101.64,889028
WEGE3,2020-12-02,2.56,Alta,Quarta,104.25,121289
WEGE3,2020-12-03,0.43,Sem Gap,Quinta,104.7,697217
WEGE3,2020-12-04,3.23,Alta,Sexta,108.09,285452
WEGE3,2020-12-05,0.06,Sem Gap,Segunda,108.15,672129
WEGE3,2020-12-06,-3.83,Baixa,Segunda,104.01,853248
WEGE3,2020-12-07,0.57,Sem Gap,Segunda,104.6,789158
WEGE3,2020-12-08,-1.05,Baixa,Terça,103.5,416920
WEGE3,2020-12-09,3.16,Alta,Quarta,106.76,953200
WEGE3,2020-12-10,0.82,Sem Gap,Quinta,107.64,930280
WEGE3,2020-12-11,0.52,Sem Gap,Sexta,108.19,864810
WEGE3,2020-12-12,-0.7,Sem Gap,Segunda,107.44,463553
WEGE3,2020-12-13,-0.08,Sem Gap,Segunda,107.35,374904
WEGE3,2020-12-14,2.79,Alta,Segunda,110.35,157081
WEGE3,2020-12-15,0.75,Sem Gap,Terça,111.18,919624
WEGE3,2020-12-16,1.85,Alta,Quarta,113.24,543881
WEGE3,2020-12-17,4.13,Alta,Quinta,117.92,522150
WEGE3,2020-12-18,1.34,Alta,Sexta,119.5,976799
WEGE3,2020-12-19,-0.51,Sem Gap,Segunda,118.88,380441
WEGE3,2020-12-20,-0.71,Sem Gap,Segunda,118.04,244270
WEGE3,2020-12-21,-1.53,Baixa,Segunda,116.23,390068
WEGE3,2020-12-22,-1.85,Baixa,Terça,114.08,220764
WEGE3,2020-12-23,-2.06,Baixa,Quarta,111.73,910091
WEGE3,2020-12-24,-1.6,Baixa,Quinta,109.94,681293
WEGE3,2020-12-25,2.1,Alta,Sexta,112.25,291064
WEGE3,2020-12-26,-0.87,Sem Gap,Segunda,111.27,427882
WEGE3,2020-12-27,1.02,Alta,Segunda,112.41,428968
WEGE3,2020-12-28,-0.12,Sem Gap,Segunda,112.28,768847
WEGE3,2020-12-29,0.87,Sem Gap,Terça,113.25,314821
WEGE3,2020-12-30,-2.18,Baixa,Quarta,110.78,292268
WEGE3,2020-12-31,-0.63,Sem Gap,Quinta,110.09,741676
WEGE3,2021-01-01,1.83,Alta,Sexta,112.1,252296
WEGE3,2021-01-02,-1.27,Baixa,Segunda,110.67,211767
WEGE3,2021-01-03,-0.15,Sem Gap,Segunda,110.5,378045
WEGE3,2021-01-04,1.93,Alta,Segunda,112.64,728227
WEGE3,2021-01-05,-3.17,Baixa,Terça,109.07,620911
WEGE3,2021-01-06,3.2,Alta,Quarta,112.57,557607
WEGE3,2021-01-07,-3.99,Baixa,Quinta,108.08,995006
WEGE3,2021-01-08,0.71,Sem Gap,Sexta,108.85,750074
WEGE3,2021-01-09,-0.42,Sem Gap,Segunda,108.39,650240
WEGE3,2021-01-10,2.67,Alta,Segunda,111.28,642395
WEGE3,2021-01-11,-0.9,Sem Gap,Segunda,110.28,215405
WEGE3,2021-01-12,-0.14,Sem Gap,Terça,110.13,249621
WEGE3,2021-01-13,0.48,Sem Gap,Quarta,110.65,243739
WEGE3,2021-01-14,0.73,Sem Gap,Quinta,111.46,580962
WEGE3,2021-01-15,-1.46,Baixa,Sexta,109.84,714263
WEGE3,2021-01-16,0.71,Sem Gap,Segunda,110.62,889989
WEGE3,2021-01-17,2.96,Alta,Segunda,113.9,695832
WEGE3,2021-01-18,-3.58,Baixa,Segunda,109.81,834465
WEGE3,2021-01-19,-1.93,Baixa,Terça,107.7,376691
WEGE3,2021-01-20,3.43,Alta,Quarta,111.39,423496
WEGE3,2021-01-21,-1.06,Baixa,Quinta,110.21,418725
WEGE3,2021-01-22,1.27,Alta,Sexta,111.61,710537
WEGE3,2021-01-23,3.92,Alta,Segunda,115.99,778940
WEGE3,2021-01-24,-0.82,Sem Gap,Segunda,115.04,999355
WEGE3,2021-01-25,4.64,Alta,Segunda,120.37,455625
WEGE3,2021-01-26,1.49,Alta,Terça,122.16,308415
WEGE3,2021-01-27,-0.35,Sem Gap,Quarta,121.73,460812
WEGE3,2021-01-28,-0.46,Sem Gap,Quinta,121.17,303782
WEGE3,2021-01-29,-2.42,Baixa,Sexta,118.24,180558
WEGE3,2021-01-30,-3.56,Baixa,Segunda,114.03,532812
WEGE3,2021-01-31,0.3,Sem Gap,Segunda,114.37,662147
WEGE3,2021-02-01,-0.21,Sem Gap,Segunda,114.13,994117
WEGE3,2021-02-02,0.92,Sem Gap,Terça,115.18,812531
WEGE3,2021-02-03,2.66,Alta,Quarta,118.25,777574
WEGE3,2021-02-04,-0.75,Sem Gap,Quinta,117.36,163977
WEGE3,2021-02-05,-0.65,Sem Gap,Sexta,116.6,428376
WEGE3,2021-02-06,-0.18,Sem Gap,Segunda,116.39,509910
WEGE3,2021-02-07,-3.75,Baixa,Segunda,112.02,688505
WEGE3,2021-02-08,0.01,Sem Gap,Segunda,112.04,884669
WEGE3,2021-02-09,-0.42,Sem Gap,Terça,111.57,658048
WEGE3,2021-02-10,-1.28,Baixa,Quarta,110.14,719347
WEGE3,2021-02-11,-0.47,Sem Gap,Quinta,109.62,355865
WEGE3,2021-02-12,0.21,Sem Gap,Sexta,109.85,959412
WEGE3,2021-02-13,-1.01,Baixa,Segunda,108.74,975549
WEGE3,2021-02-14,-2.04,Baixa,Segunda,106.52,492545
WEGE3,2021-02-15,0.84,Sem Gap,Segunda,107.42,993242
WEGE3,2021-02-16,2.39,Alta,Terça,109.98,518044
WEGE3,2021-02-17,-1.54,Baixa,Quarta,108.29,363695
WEGE3,2021-02-18,2.71,Alta,Quinta,111.22,746812
WEGE3,2021-02-19,-2.05,Baixa,Sexta,108.94,973558
WEGE3,2021-02-20,-2.44,Baixa,Segunda,106.28,169663
WEGE3,2021-02-21,1.19,Alta,Segunda,107.55,995760
WEGE3,2021-02-22,3.38,Alta,Segunda,111.19,871117
WEGE3,2021-02-23,-0.81,Sem Gap,Terça,110.29,215992
WEGE3,2021-02-24,-0.0,Sem Gap,Quarta,110.29,798017
WEGE3,2021-02-25,-0.51,Sem Gap,Quinta,109.73,789029
WEGE3,2021-02-26,-1.79,Baixa,Sexta,107.77,373109
WEGE3,2021-02-27,2.33,Alta,Segunda,110.28,838952
WEGE3,2021-02-28,-1.57,Baixa,Segunda,108.55,889773
WEGE3,2021-03-01,-0.83,Sem Gap,Segunda,107.65,799917
WEGE3,2021-03-02,0.1,Sem Gap,Terça,107.75,302277
WEGE3,2021-03-03,-1.26,Baixa,Quarta,106.4,587254
WEGE3,2021-03-04,0.3,Sem Gap,Quinta,106.72,244877
WEGE3,2021-03-05,-2.47,Baixa,Sexta,104.08,478199
WEGE3,2021-03-06,-0.76,Sem Gap,Segunda,103.29,459776
WEGE3,2021-03-07,-1.76,Baixa,Segunda,101.47,587500
WEGE3,2021-03-08,-0.11,Sem Gap,Segunda,101.36,457730
WEGE3,2021-03-09,2.96,Alta,Terça,104.36,357829
WEGE3,2021-03-10,-1.33,Baixa,Quarta,102.98,642029
WEGE3,2021-03-11,-0.27,Sem Gap,Quinta,102.7,745221
WEGE3,2021-03-12,0.06,Sem Gap,Sexta,102.76,319571
WEGE3,2021-03-13,-3.28,Baixa,Segunda,99.4,151496
WEGE3,2021-03-14,0.85,Sem Gap,Segunda,100.25,669257
WEGE3,2021-03-15,-0.03,Sem Gap,Segunda,100.22,754711
WEGE3,2021-03-16,-2.73,Baixa,Terça,97.48,283986
WEGE3,2021-03-17,-0.04,Sem Gap,Quarta,97.44,553559
WEGE3,2021-03-18,-1.8,Baixa,Quinta,95.69,816831
WEGE3,2021-03-19,-1.29,Baixa,Sexta,94.45,870219
WEGE3,2021-03-20,-1.29,Baixa,Segunda,93.24,421313
WEGE3,2021-03-21,-0.95,Sem Gap,Segunda,92.35,250125
WEGE3,2021-03-22,-3.63,Baixa,Segunda,89.0,869026
WEGE3,2021-03-23,-0.4,Sem Gap,Terça,88.65,193798
WEGE3,2021-03-24,-3.84,Baixa,Quarta,85.24,444628
WEGE3,2021-03-25,0.33,Sem Gap,Quinta,85.52,404553
WEGE3,2021-03-26,-2.98,Baixa,Sexta,82.97,305303
WEGE3,2021-03-27,3.57,Alta,Segunda,85.94,315300
WEGE3,2021-03-28,-3.11,Baixa,Segunda,83.26,433685
WEGE3,2021-03-29,2.43,Alta,Segunda,85.28,245062
WEGE3,2021-03-30,-3.21,Baixa,Terça,82.55,953112
WEGE3,2021-03-31,-1.44,Baixa,Quarta,81.36,944782
WEGE3,2021-04-01,-0.2,Sem Gap,Quinta,81.19,326957
WEGE3,2021-04-02,0.25,Sem Gap,Sexta,81.4,677738
WEGE3,2021-04-03,0.54,Sem Gap,Segunda,81.84,500819
WEGE3,2021-04-04,0.27,Sem Gap,Segunda,82.06,595780
WEGE3,2021-04-05,1.67,Alta,Segunda,83.43,355448
WEGE3,2021-04-06,-0.51,Sem Gap,Terça,83.01,317647
WEGE3,2021-04-07,-3.9,Baixa,Quarta,79.77,637887
WEGE3,2021-04-08,0.96,Sem Gap,Quinta,80.54,284286
WEGE3,2021-04-09,-1.13,Baixa,Sexta,79.63,759647
WEGE3,2021-04-10,-2.44,Baixa,Segunda,77.69,105054
WEGE3,2021-04-11,-1.44,Baixa,Segunda,76.56,888830
WEGE3,2021-04-12,-2.06,Baixa,Segunda,74.99,177755
WEGE3,2021-04-13,1.26,Alta,Terça,75.93,251540
WEGE3,2021-04-14,2.21,Alta,Quarta,77.61,686721
WEGE3,2021-04-15,1.28,Alta,Quinta,78.61,516661
WEGE3,2021-04-16,-1.85,Baixa,Sexta,77.15,889271
WEGE3,2021-04-17,-1.08,Baixa,Segunda,76.32,365959
WEGE3,2021-04-18,-1.15,Baixa,Segunda,75.44,656166
WEGE3,2021-04-19,-0.52,Sem Gap,Segunda,75.05,839616
WEGE3,2021-04-20,-0.41,Sem Gap,Terça,74.74,791987
WEGE3,2021-04-21,3.35,Alta,Quarta,77.25,381995
WEGE3,2021-04-22,-1.54,Baixa,Quinta,76.06,650281
WEGE3,2021-04-23,2.73,Alta,Sexta,78.13,131633
WEGE3,2021-04-24,-0.79,Sem Gap,Segunda,77.52,706166
WEGE3,2021-04-25,-0.01,Sem Gap,Segunda,77.51,637604
WEGE3,2021-04-26,0.49,Sem Gap,Segunda,77.88,267886
WEGE3,2021-04-27,-1.39,Baixa,Terça,76.8,626146
WEGE3,2021-04-28,0.67,Sem Gap,Quarta,77.32,586327
WEGE3,2021-04-29,1.16,Alta,Quinta,78.22,538553
WEGE3,2021-04-30,-2.69,Baixa,Sexta,76.11,196318
WEGE3,2021-05-01,-0.89,Sem Gap,Segunda,75.43,127977
WEGE3,2021-05-02,-2.42,Baixa,Segunda,73.6,294988
WEGE3,2021-05-03,-0.85,Sem Gap,Segunda,72.98,266806
WEGE3,2021-05-04,0.12,Sem Gap,Terça,73.07,669666
WEGE3,2021-05-05,0.99,Sem Gap,Quarta,73.79,771677
WEGE3,2021-05-06,-1.37,Baixa,Quinta,72.78,406362
WEGE3,2021-05-07,-0.68,Sem Gap,Sexta,72.28,696515
WEGE3,2021-05-08,2.87,Alta,Segunda,74.36,464039
WEGE3,2021-05-09,-0.12,Sem Gap,Segunda,74.26,668985
WEGE3,2021-05-10,0.54,Sem Gap,Segunda,74.67,814559
WEGE3,2021-05-11,-1.18,Baixa,Terça,73.79,220520
WEGE3,2021-05-12,-1.27,Baixa,Quarta,72.85,781942
WEGE3,2021-05-13,1.56,Alta,Quinta,73.98,495367
WEGE3,2021-05-14,1.97,Alta,Sexta,75.44,388824
WEGE3,2021-05-15,3.41,Alta,Segunda,78.01,136339
WEGE3,2021-05-16,0.11,Sem Gap,Segunda,78.1,671894
WEGE3,2021-05-17,1.86,Alta,Segunda,79.55,415362
WEGE3,2021-05-18,-0.5,Sem Gap,Terça,79.15,343890
WEGE3,2021-05-19,1.0,Sem Gap,Quarta,79.94,443737
WEGE3,2021-05-20,-1.44,Baixa,Quinta,78.79,827659
WEGE3,2021-05-21,1.12,Alta,Sexta,79.67,512982
WEGE3,2021-05-22,-0.55,Sem Gap,Segunda,79.23,321853
WEGE3,2021-05-23,1.91,Alta,Segunda,80.75,345805
WEGE3,2021-05-24,0.67,Sem Gap,Segunda,81.29,559388
WEGE3,2021-05-25,0.14,Sem Gap,Terça,81.4,898590
WEGE3,2021-05-26,-2.4,Baixa,Quarta,79.45,245921
WEGE3,2021-05-27,2.01,Alta,Quinta,81.04,207026
WEGE3,2021-05-28,1.16,Alta,Sexta,81.98,407833
WEGE3,2021-05-29,1.09,Alta,Segunda,82.87,700924
WEGE3,2021-05-30,0.79,Sem Gap,Segunda,83.53,130343
WEGE3,2021-05-31,0.52,Sem Gap,Segunda,83.97,904981
WEGE3,2021-06-01,-0.44,Sem Gap,Terça,83.59,885710
WEGE3,2021-06-02,0.65,Sem Gap,Quarta,84.13,290581
WEGE3,2021-06-03,1.1,Alta,Quinta,85.06,290405
WEGE3,2021-06-04,2.8,Alta,Sexta,87.44,753323
WEGE3,2021-06-05,1.31,Alta,Segunda,88.58,974780
WEGE3,2021-06-06,0.46,Sem Gap,Segunda,88.99,302894
WEGE3,2021-06-07,0.36,Sem Gap,Segunda,89.31,854127
WEGE3,2021-06-08,-2.35,Baixa,Terça,87.21,851475
WEGE3,2021-06-09,-3.3,Baixa,Quarta,84.33,230092
WEGE3,2021-06-10,2.7,Alta,Quinta,86.61,667071
WEGE3,2021-06-11,1.58,Alta,Sexta,87.98,346465
WEGE3,2021-06-12,-2.43,Baixa,Segunda,85.85,585684
WEGE3,2021-06-13,-0.6,Sem Gap,Segunda,85.33,857724
WEGE3,2021-06-14,0.15,Sem Gap,Segunda,85.46,941050
WEGE3,2021-06-15,-1.22,Baixa,Terça,84.42,406111
WEGE3,2021-06-16,-2.32,Baixa,Quarta,82.46,829075
WEGE3,2021-06-17,0.97,Sem Gap,Quinta,83.26,121046
WEGE3,2021-06-18,1.89,Alta,Sexta,84.83,986033
WEGE3,2021-06-19,-3.04,Baixa,Segunda,82.25,707608
WEGE3,2021-06-20,0.28,Sem Gap,Segunda,82.48,155256
WEGE3,2021-06-21,0.44,Sem Gap,Segunda,82.85,881319
WEGE3,2021-06-22,-0.22,Sem Gap,Terça,82.67,436899
WEGE3,2021-06-23,-2.83,Baixa,Quarta,80.33,958515
WEGE3,2021-06-24,0.83,Sem Gap,Quinta,80.99,996313
WEGE3,2021-06-25,1.91,Alta,Sexta,82.54,229466
WEGE3,2021-06-26,-0.31,Sem Gap,Segunda,82.29,864919
WEGE3,2021-06-27,-0.78,Sem Gap,Segunda,81.65,677305
WEGE3,2021-06-28,-2.03,Baixa,Segunda,79.99,172821
WEGE3,2021-06-29,2.63,Alta,Terça,82.09,157121
WEGE3,2021-06-30,1.56,Alta,Quarta,83.37,678248
WEGE3,2021-07-01,-1.78,Baixa,Quinta,81.88,346964
WEGE3,2021-07-02,-0.8,Sem Gap,Sexta,81.23,794042
WEGE3,2021-07-03,-3.43,Baixa,Segunda,78.44,212709
WEGE3,2021-07-04,2.38,Alta,Segunda,80.31,231897
WEGE3,2021-07-05,-4.57,Baixa,Segunda,76.63,779791
WEGE3,2021-07-06,1.0,Sem Gap,Terça,77.4,768306
WEGE3,2021-07-07,-4.1,Baixa,Quarta,74.22,540468
WEGE3,2021-07-08,1.67,Alta,Quinta,75.46,829394
WEGE3,2021-07-09,4.84,Alta,Sexta,79.11,882256
WEGE3,2021-07-10,1.38,Alta,Segunda,80.2,259109
WEGE3,2021-07-11,-2.15,Baixa,Segunda,78.47,989605
WEGE3,2021-07-12,-0.63,Sem Gap,Segunda,77.98,163010
WEGE3,2021-07-13,0.37,Sem Gap,Terça,78.27,919227
WEGE3,2021-07-14,0.37,Sem Gap,Quarta,78.55,128602
WEGE3,2021-07-15,2.39,Alta,Quinta,80.43,105178
WEGE3,2021-07-16,-3.31,Baixa,Sexta,77.77,937297
WEGE3,2021-07-17,-1.2,Baixa,Segunda,76.84,199155
WEGE3,2021-07-18,-3.46,Baixa,Segunda,74.18,827279
WEGE3,2021-07-19,-2.5,Baixa,Segunda,72.33,776823
WEGE3,2021-07-20,2.54,Alta,Terça,74.16,202278
WEGE3,2021-07-21,2.11,Alta,Quarta,75.73,214122
WEGE3,2021-07-22,-4.35,Baixa,Quinta,72.43,773134
WEGE3,2021-07-23,-0.2,Sem Gap,Sexta,72.29,357879
WEGE3,2021-07-24,0.45,Sem Gap,Segunda,72.61,872354
WEGE3,2021-07-25,1.54,Alta,Segunda,73.73,230886
WEGE3,2021-07-26,-1.29,Baixa,Segunda,72.77,442828
WEGE3,2021-07-27,-2.47,Baixa,Terça,70.97,558041
WEGE3,2021-07-28,3.0,Alta,Quarta,73.1,954687
WEGE3,2021-07-29,0.43,Sem Gap,Quinta,73.42,135295
WEGE3,2021-07-30,-4.12,Baixa,Sexta,70.39,297369
WEGE3,2021-07-31,-2.37,Baixa,Segunda,68.72,574945
WEGE3,2021-08-01,-1.33,Baixa,Segunda,67.81,298670
WEGE3,2021-08-02,-1.27,Baixa,Segunda,66.95,519787
WEGE3,2021-08-03,0.25,Sem Gap,Terça,67.11,942598
WEGE3,2021-08-04,-1.02,Baixa,Quarta,66.43,335008
WEGE3,2021-08-05,-1.21,Baixa,Quinta,65.63,305113
WEGE3,2021-08-06,-1.61,Baixa,Sexta,64.57,391863
WEGE3,2021-08-07,1.07,Alta,Segunda,65.27,326242
WEGE3,2021-08-08,-4.63,Baixa,Segunda,62.24,664617
WEGE3,2021-08-09,-0.75,Sem Gap,Segunda,61.78,741674
WEGE3,2021-08-10,0.64,Sem Gap,Terça,62.17,214259
WEGE3,2021-08-11,-0.6,Sem Gap,Quarta,61.8,172008
WEGE3,2021-08-12,1.42,Alta,Quinta,62.68,368968
WEGE3,2021-08-13,-0.42,Sem Gap,Sexta,62.41,914541
WEGE3,2021-08-14,5.18,Alta,Segunda,65.64,172923
WEGE3,2021-08-15,-3.03,Baixa,Segunda,63.65,897334
WEGE3,2021-08-16,-3.32,Baixa,Segunda,61.54,986702
WEGE3,2021-08-17,-0.71,Sem Gap,Terça,61.1,973336
WEGE3,2021-08-18,-0.33,Sem Gap,Quarta,60.9,697033
WEGE3,2021-08-19,-4.92,Baixa,Quinta,57.91,886003
WEGE3,2021-08-20,-3.77,Baixa,Sexta,55.73,979298
WEGE3,2021-08-21,-0.92,Sem Gap,Segunda,55.21,157600
WEGE3,2021-08-22,1.05,Alta,Segunda,55.79,927353
WEGE3,2021-08-23,0.26,Sem Gap,Segunda,55.94,367344
WEGE3,2021-08-24,-1.5,Baixa,Terça,55.1,489789
WEGE3,2021-08-25,-1.81,Baixa,Quarta,54.1,202662
WEGE3,2021-08-26,0.54,Sem Gap,Quinta,54.39,603836
WEGE3,2021-08-27,-1.33,Baixa,Sexta,53.67,228085
WEGE3,2021-08-28,2.09,Alta,Segunda,54.79,887530
WEGE3,2021-08-29,-0.47,Sem Gap,Segunda,54.53,621615
WEGE3,2021-08-30,0.74,Sem Gap,Segunda,54.93,637272
WEGE3,2021-08-31,-2.79,Baixa,Terça,53.4,655146
WEGE3,2021-09-01,5.19,Alta,Quarta,56.17,904752
WEGE3,2021-09-02,-0.68,Sem Gap,Quinta,55.79,707538
WEGE3,2021-09-03,-0.23,Sem Gap,Sexta,55.66,636943
WEGE3,2021-09-04,0.64,Sem Gap,Segunda,56.02,127410
WEGE3,2021-09-05,-1.44,Baixa,Segunda,55.21,290776
WEGE3,2021-09-06,1.1,Alta,Segunda,55.82,307227
WEGE3,2021-09-07,0.5,Sem Gap,Terça,56.1,125592
WEGE3,2021-09-08,0.56,Sem Gap,Quarta,56.42,165640
WEGE3,2021-09-09,0.24,Sem Gap,Quinta,56.55,680725
WEGE3,2021-09-10,-2.44,Baixa,Sexta,55.17,931076
WEGE3,2021-09-11,2.16,Alta,Segunda,56.37,958542
WEGE3,2021-09-12,-3.66,Baixa,Segunda,54.3,528184
WEGE3,2021-09-13,-1.56,Baixa,Segunda,53.45,855219
WEGE3,2021-09-14,-2.32,Baixa,Terça,52.21,493436
WEGE3,2021-09-15,0.4,Sem Gap,Quarta,52.42,619480
WEGE3,2021-09-16,0.92,Sem Gap,Quinta,52.9,640766
WEGE3,2021-09-17,2.33,Alta,Sexta,54.13,147026
WEGE3,2021-09-18,0.14,Sem Gap,Segunda,54.21,476695
WEGE3,2021-09-19,-1.3,Baixa,Segunda,53.5,744375
WEGE3,2021-09-20,1.85,Alta,Segunda,54.49,215644
WEGE3,2021-09-21,1.62,Alta,Terça,55.38,414420
WEGE3,2021-09-22,0.15,Sem Gap,Quarta,55.46,114976
WEGE3,2021-09-23,2.77,Alta,Quinta,57.0,587933
WEGE3,2021-09-24,-0.35,Sem Gap,Sexta,56.8,530450
WEGE3,2021-09-25,-2.69,Baixa,Segunda,55.27,842993
WEGE3,2021-09-26,0.31,Sem Gap,Segunda,55.44,638820
WEGE3,2021-09-27,-3.59,Baixa,Segunda,53.45,181068
WEGE3,2021-09-28,-0.67,Sem Gap,Terça,53.09,520491
WEGE3,2021-09-29,1.46,Alta,Quarta,53.87,831601
WEGE3,2021-09-30,-1.14,Baixa,Quinta,53.25,725631
WEGE3,2021-10-01,-1.96,Baixa,Sexta,52.21,704703
WEGE3,2021-10-02,4.21,Alta,Segunda,54.4,397659
WEGE3,2021-10-03,-1.2,Baixa,Segunda,53.75,899041
WEGE3,2021-10-04,1.73,Alta,Segunda,54.68,778312
WEGE3,2021-10-05,4.01,Alta,Terça,56.87,474190
WEGE3,2021-10-06,0.27,Sem Gap,Quarta,57.03,127007
WEGE3,2021-10-07,-1.86,Baixa,Quinta,55.97,115752
WEGE3,2021-10-08,0.96,Sem Gap,Sexta,56.5,230526
WEGE3,2021-10-09,-0.27,Sem Gap,Segunda,56.35,163091
WEGE3,2021-10-10,-0.16,Sem Gap,Segunda,56.26,348998
WEGE3,2021-10-11,-2.21,Baixa,Segunda,55.02,815690
WEGE3,2021-10-12,-0.77,Sem Gap,Terça,54.6,853179
WEGE3,2021-10-13,1.62,Alta,Quarta,55.48,836570
WEGE3,2021-10-14,-0.13,Sem Gap,Quinta,55.41,802411
WEGE3,2021-10-15,-3.17,Baixa,Sexta,53.65,977324
WEGE3,2021-10-16,-1.33,Baixa,Segunda,52.93,963009
WEGE3,2021-10-17,-1.84,Baixa,Segunda,51.96,921707
WEGE3,2021-10-18,-1.76,Baixa,Segunda,51.04,812296
WEGE3,2021-10-19,-1.64,Baixa,Terça,50.21,493759
WEGE3,2021-10-20,-0.85,Sem Gap,Quarta,49.78,265823
WEGE3,2021-10-21,-2.23,Baixa,Quinta,48.67,379664
WEGE3,2021-10-22,2.05,Alta,Sexta,49.67,772098
WEGE3,2021-10-23,2.24,Alta,Segunda,50.78,130524
WEGE3,2021-10-24,-0.09,Sem Gap,Segunda,50.74,118899
WEGE3,2021-10-25,-2.98,Baixa,Segunda,49.22,901580
WEGE3,2021-10-26,-1.06,Baixa,Terça,48.7,383167
WEGE3,2021-10-27,4.13,Alta,Quarta,50.72,524014
WEGE3,2021-10-28,-1.31,Baixa,Quinta,50.05,142948
WEGE3,2021-10-29,-3.22,Baixa,Sexta,48.44,653440
WEGE3,2021-10-30,-0.27,Sem Gap,Segunda,48.31,960171
WEGE3,2021-10-31,-1.02,Baixa,Segunda,47.82,868639
WEGE3,2021-11-01,1.05,Alta,Segunda,48.32,291910
WEGE3,2021-11-02,0.87,Sem Gap,Terça,48.74,162129
WEGE3,2021-11-03,-1.0,Baixa,Quarta,48.25,161887
WEGE3,2021-11-04,-2.45,Baixa,Quinta,47.07,967777
WEGE3,2021-11-05,-2.16,Baixa,Sexta,46.05,841580
WEGE3,2021-11-06,-1.23,Baixa,Segunda,45.49,958148
WEGE3,2021-11-07,2.18,Alta,Segunda,46.48,292418
WEGE3,2021-11-08,-1.88,Baixa,Segunda,45.6,138899
WEGE3,2021-11-09,0.29,Sem Gap,Terça,45.74,831064
WEGE3,2021-11-10,3.21,Alta,Quarta,47.2,141830
WEGE3,2021-11-11,2.03,Alta,Quinta,48.16,386352
WEGE3,2021-11-12,-0.38,Sem Gap,Sexta,47.98,308186
WEGE3,2021-11-13,2.37,Alta,Segunda,49.11,970710
WEGE3,2021-11-14,-1.78,Baixa,Segunda,48.24,950849
WEGE3,2021-11-15,-2.5,Baixa,Segunda,47.04,356632
WEGE3,2021-11-16,-0.76,Sem Gap,Terça,46.68,233155
WEGE3,2021-11-17,2.82,Alta,Quarta,47.99,665401
WEGE3,2021-11-18,-2.72,Baixa,Quinta,46.69,151111
WEGE3,2021-11-19,-5.1,Baixa,Sexta,44.3,876426
WEGE3,2021-11-20,-3.43,Baixa,Segunda,42.79,655175
WEGE3,2021-11-21,-2.42,Baixa,Segunda,41.75,160305
WEGE3,2021-11-22,0.02,Sem Gap,Segunda,41.76,181298
